Id,SalePrice
1565,142546.77912493973
1566,251214.26942549454
1567,73893.38848079875
1568,238300.121886756
1569,130142.80051259272
1570,141502.76163159902
1571,126937.0521659546
1572,148471.62305985633
1573,248392.18640935989
1574,120630.76660337558
1575,229100.6631866166
1576,236242.98796333486
1577,181859.98804250793
1578,139044.1371353739
1579,148309.9130444653
1580,196506.39870772287
1581,155913.55896723867
1582,124241.80354461624
1583,302822.810573694
1584,221518.41977393642
1585,138087.89481728434
1586,65865.79616875976
1587,99770.40738259145
1588,156906.31405832828
1589,93447.28725790334
1590,135907.29097406825
1591,96829.18127130679
1592,115883.76603004518
1593,120597.45253210167
1594,124516.22399265617
1595,109385.7648039256
1596,227684.79046417007
1597,196114.41131366038
1598,222735.1132650843
1599,166243.10347780332
1600,160459.1046423349
1601,61846.07699965081
1602,109411.57713869221
1603,80829.26178379984
1604,274352.25532462593
1605,240046.50830662844
1606,170657.03539523942
1607,174619.32131025416
1608,215222.0840848761
1609,183736.01207754418
1610,157127.2137101592
1611,137490.43120358398
1612,168198.98239202242
1613,163825.78414256088
1614,125330.29689213206
1615,94774.82747039615
1616,80071.93154035066
1617,92799.72926095489
1618,124887.4634434751
1619,138941.91051318197
1620,157734.64451126466
1621,138570.4368913849
1622,141338.86583283907
1623,268025.9541269439
1624,211643.00894571468
1625,115825.92456126063
1626,162746.24019619386
1627,191684.35672762519
1628,271189.65123319026
1629,178413.88261549422
1630,354955.53888809384
1631,230533.5509876075
1632,245022.01394038647
1633,172224.69416615256
1634,186421.1127768118
1635,174961.10535370628
1636,151270.01174848547
1637,193873.8088904656
1638,185449.13031115892
1639,178521.27720096885
1640,258154.10048246983
1641,179580.24864484172
1642,239971.03660438684
1643,223470.169458578
1644,235877.91512840876
1645,203261.94494331806
1646,160265.1288906237
1647,158265.03704806278
1648,129807.86978414007
1649,143937.71274476603
1650,111561.55167362129
1651,123041.01635693955
1652,98714.4287419148
1653,101310.65146058783
1654,144090.86283519873
1655,137092.53778412662
1656,140250.135836101
1657,146072.36102519717
1658,142152.9845779818
1659,115246.02446791892
1660,149743.3037033328
1661,456905.5047269939
1662,403344.31415774924
1663,388602.99764298415
1664,502954.7827648502
1665,304767.8608643519
1666,344310.3498867412
1667,395250.698682747
1668,340167.3208119827
1669,302046.8529787973
1670,353004.3582034313
1671,274975.5082775689
1672,432399.2837687541
1673,296833.6280427026
1674,247055.54301343273
1675,198835.24255552393
1676,196647.71014625163
1677,226114.58722289017
1678,456076.0960438816
1679,404231.4934674038
1680,339225.1324031392
1681,249024.41077168274
1682,322153.98787611164
1683,187646.58393245193
1684,175366.29164809806
1685,171257.77577759084
1686,166617.14471428277
1687,168150.51640809388
1688,189204.3761776047
1689,194979.2849388811
1690,198279.21882376669
1691,186025.35300494987
1692,259714.79445622722
1693,172162.87243374923
1694,186196.14919469875
1695,162945.14641071015
1696,268934.8986510591
1697,170533.9568957465
1698,355028.2157877354
1699,312543.0853384484
1700,257292.40277311354
1701,274411.84739514376
1702,246357.79492210364
1703,248152.13185328184
1704,288175.5226050089
1705,242825.4448015143
1706,440019.08020266454
1707,209845.38793954536
1708,203305.03366382263
1709,261268.72453132985
1710,221760.86979945947
1711,267614.2306871045
1712,258307.04154716828
1713,273027.61895622395
1714,224974.1431659576
1715,209262.2885499184
1716,181624.33684709988
1717,174858.36196430103
1718,132876.59655002432
1719,205513.06898873686
1720,234542.66117162193
1721,166669.80968351616
1722,128537.2286057322
1723,158528.11735415907
1724,197586.79571190252
1725,232228.50980638192
1726,183757.18326905824
1727,151138.54396662518
1728,178271.98703523912
1729,165338.18537975033
1730,156368.49415590955
1731,118025.0809426806
1732,126777.81304837005
1733,113930.93252784832
1734,117394.36676067913
1735,130495.2938847354
1736,107096.34284390253
1737,309296.90317347005
1738,246480.78152603607
1739,244701.78288635044
1740,212093.19528450523
1741,185527.16661372758
1742,170818.0852582574
1743,176227.3058159612
1744,316472.6056332868
1745,215853.17531499272
1746,189144.6996560719
1747,218391.08592866492
1748,221443.09525416873
1749,146597.90094113917
1750,123800.35192167542
1751,244843.3685330271
1752,116402.74139693822
1753,147823.83156800072
1754,191846.91062337265
1755,166374.51445661648
1756,127206.98983925507
1757,119380.6594161822
1758,147463.04342225989
1759,161631.63679239503
1760,162893.6711052744
1761,139816.1474175909
1762,176057.48398261855
1763,180859.62525489458
1764,114035.00060975157
1765,171667.4812406912
1766,184321.17262503871
1767,217793.34194063785
1768,147271.0510696853
1769,169585.17689515726
1770,150114.31453478057
1771,117082.36580087607
1772,134814.93668190885
1773,123476.08450544697
1774,142242.9008324098
1775,141197.45883402534
1776,124128.96179793873
1777,104908.54004231625
1778,140444.57538545984
1779,117523.80503341724
1780,183793.83735003712
1781,128190.55474713637
1782,81563.3367416746
1783,143707.58916746321
1784,107144.29958108561
1785,122100.10645559807
1786,132023.55208975938
1787,160720.28347334388
1788,56562.066333229945
1789,99005.34550491748
1790,75522.86320730718
1791,178985.87921935695
1792,158836.41273551987
1793,128002.95596748269
1794,150794.49184588745
1795,137612.28932105642
1796,125221.6273472633
1797,111520.19799442079
1798,119314.12630618468
1799,110115.290324909
1800,128357.70321164872
1801,131300.65423588167
1802,131861.40330736167
1803,146913.70241389863
1804,142615.9003642772
1805,137926.09400338092
1806,128379.34909044833
1807,129795.55555102779
1808,123885.64095441249
1809,122252.28371583228
1810,137566.8162990422
1811,88987.3769814572
1812,96682.63416850904
1813,125674.20793913813
1814,88575.42819981788
1815,52203.71714399799
1816,95475.06058946767
1817,107489.8448791556
1818,152449.65982575523
1819,127189.61943923378
1820,61768.34448481747
1821,106869.58837658745
1822,150270.2839192161
1823,47299.33697845716
1824,127907.71847678523
1825,134751.94270708936
1826,105102.97871191183
1827,98790.31162782773
1828,131479.59793318468
1829,112538.19850341228
1830,143742.63032096738
1831,142267.2846232701
1832,76687.47643570944
1833,132973.61719821577
1834,120805.86942320828
1835,124553.62261727282
1836,122411.35461662493
1837,82565.04164418101
1838,129761.69486336455
1839,92328.25513836512
1840,140795.8571523406
1841,140421.87053844097
1842,85877.78077882531
1843,124316.52421111139
1844,135530.4695586817
1845,140218.61246080336
1846,148760.55220920788
1847,174431.86552407336
1848,51085.52287894628
1849,108596.17221869656
1850,116482.27129451637
1851,161445.45074824704
1852,123582.98619038939
1853,125965.28878709319
1854,162772.70729902468
1855,145647.5218784756
1856,220505.8453002392
1857,148722.5261578122
1858,133454.1419622362
1859,116926.09582832939
1860,144525.35763827007
1861,116137.43947356912
1862,290389.17963125923
1863,275686.6833127663
1864,275783.8304222638
1865,333064.40284286684
1866,324029.44305608154
1867,223051.2975687107
1868,294140.416635102
1869,203936.20020299987
1870,221020.74427266562
1871,247654.73138503128
1872,171669.49599477215
1873,243193.1823646445
1874,152676.9744241591
1875,204041.2615589578
1876,196969.5853424952
1877,211435.8807957421
1878,199024.70767985794
1879,129386.06876797903
1880,133674.0182223678
1881,243752.57730015827
1882,246363.77566814816
1883,186371.98283801664
1884,206947.44275164674
1885,244030.00974885252
1886,292147.5340827623
1887,210236.5316796647
1888,263482.54434402345
1889,167240.1793869825
1890,123121.05634706402
1891,139520.36667744507
1892,97895.05137744873
1893,132131.51114124205
1894,126563.00809471426
1895,139644.4677709441
1896,127723.1336300351
1897,111262.9673086633
1898,113548.47508742033
1899,162697.89383528195
1900,154833.58157702084
1901,165572.05255177728
1902,156072.43572004748
1903,217848.87918306174
1904,135640.7457756604
1905,201504.59100226013
1906,154734.68905986776
1907,214401.26548478546
1908,109596.73821455162
1909,129324.07811536884
1910,118823.04608320638
1911,213804.8263279486
1912,330350.8945665419
1913,143237.24339061684
1914,63391.81474065641
1915,309639.9092596644
1916,63582.10981255354
1917,249545.35329801126
1918,140972.66116168696
1919,179581.725656414
1920,152685.9326807507
1921,398587.2978377843
1922,318047.49624837347
1923,229475.43679680818
1924,236313.28688010137
1925,202245.19017809862
1926,389046.992128847
1927,137438.95568046122
1928,149069.94784001817
1929,125433.71399933806
1930,130451.3108854049
1931,142665.3538844707
1932,144887.10298984993
1933,185164.05284594645
1934,181399.8511691179
1935,168409.08706648988
1936,196133.6063389476
1937,181429.79018409541
1938,168218.40858688828
1939,254513.62226314517
1940,187927.72732971908
1941,170327.4357062212
1942,181089.56058204544
1943,212324.05448281267
1944,357979.6835756381
1945,388282.0668792042
1946,142459.6874645343
1947,313967.06182170846
1948,168877.83490507992
1949,242167.3720001346
1950,187144.85251737153
1951,255679.99003050174
1952,213370.2058836079
1953,165578.80659313052
1954,182777.16735717378
1955,141230.5345105192
1956,295385.52590611234
1957,151318.05870813865
1958,292962.15166097484
1959,145973.13527063816
1960,114353.12379385982
1961,117773.04383816135
1962,96990.9164014352
1963,105294.05856511957
1964,107501.599044923
1965,143889.0549820654
1966,133099.01248449413
1967,295884.1900803991
1968,436577.9930588732
1969,400588.0234284944
1970,430233.58311494475
1971,465460.34323328146
1972,373389.2595579668
1973,276413.0803144216
1974,335056.4437379455
1975,517003.1805587949
1976,277203.4980899919
1977,364171.270312194
1978,373398.60609772557
1979,328423.47096852754
1980,207805.14794090216
1981,348308.97454200557
1982,224100.7406418389
1983,207828.44544193152
1984,174306.5040363724
1985,220389.27502660267
1986,213434.30271611578
1987,180849.02298708985
1988,175113.82697032805
1989,192892.1986312365
1990,210123.49119656903
1991,236549.10600695698
1992,213647.36777739206
1993,169652.3854208839
1994,234778.4461358399
1995,190510.1247751158
1996,252275.70218410174
1997,320536.1264039342
1998,329491.60582380346
1999,279761.4632729251
2000,323239.081112553
2001,273927.0816176932
2002,252083.94910334653
2003,263392.0326270512
2004,287532.9025265664
2005,230852.32216353746
2006,223691.95780397605
2007,244481.49730607212
2008,216428.74511776562
2009,190745.0199884962
2010,189765.84232602015
2011,142873.6753825631
2012,170160.60952011816
2013,177448.04959855494
2014,180996.60157328416
2015,200263.61360407615
2016,190126.74892673353
2017,195284.1294613521
2018,117813.65041056457
2019,132253.34647277874
2020,108649.50978407433
2021,97624.83818916521
2022,181104.33863114534
2023,138395.22686085972
2024,267624.7401739109
2025,364194.90076305345
2026,173903.70917588554
2027,155088.68466518802
2028,150230.24243432304
2029,167250.83518098565
2030,264584.76337344886
2031,230712.29963504677
2032,249706.78180591887
2033,254941.10997031743
2034,171085.66140839164
2035,225687.3813764646
2036,200813.6928695584
2037,203929.37804828872
2038,300761.3259825647
2039,221288.4592574713
2040,287249.2759026844
2041,300404.69717613905
2042,210364.56170813943
2043,176786.42954033823
2044,165728.19179498573
2045,215265.5095677271
2046,146091.0951750519
2047,144915.93896961896
2048,140608.8287472237
2049,142734.7400509039
2050,179633.9130617857
2051,104280.64669125168
2052,123855.44339407279
2053,151190.47675482163
2054,90230.07017841165
2055,152123.62374825188
2056,146909.3028176665
2057,115406.1591374371
2058,212825.21429566032
2059,135733.40739651295
2060,177647.18145956274
2061,173622.2109266355
2062,129509.75582117865
2063,118555.93762592597
2064,143703.31386039595
2065,118602.03964295686
2066,159912.18794666274
2067,112106.24639998507
2068,145829.51895737983
2069,84624.97163627448
2070,114406.67938660883
2071,94353.12032284775
2072,128657.60084200845
2073,136231.2765638572
2074,183763.72857334645
2075,149683.45426805172
2076,114026.11342459967
2077,157082.83588189696
2078,124085.93979135838
2079,134381.80925317592
2080,120383.47054694206
2081,124661.4334499339
2082,120530.90050682172
2083,145234.24036623506
2084,109158.11434265821
2085,119782.86697869936
2086,113607.84955630303
2087,128781.9789113261
2088,94568.13048882523
2089,75116.4802778409
2090,127473.39413311276
2091,113262.82424071142
2092,123566.76967299171
2093,117342.48041966744
2094,108957.50546675072
2095,146356.87232473833
2096,80741.36951970094
2097,95899.86411957807
2098,146049.01308659112
2099,53331.75388868854
2100,74260.9396219903
2101,108436.01966951649
2102,130780.65918037246
2103,105637.38317038697
2104,141148.17342472935
2105,125495.64158013147
2106,60330.962593688346
2107,198765.04558878057
2108,111838.92478354
2109,112048.3798808777
2110,131055.20983769963
2111,143917.49182237976
2112,134940.72222189186
2113,126183.81026174521
2114,122769.06485656493
2115,166571.04163783113
2116,119061.37727513048
2117,154581.1607173879
2118,126481.5531172655
2119,116108.74433452397
2120,115509.07873357627
2121,87536.22059908694
2122,113885.30607831292
2123,84391.85379502091
2124,156006.19368432305
2125,123480.48672246655
2126,141223.14121925583
2127,162796.3636483833
2128,126891.97156327132
2129,90995.27152146104
2130,132948.55742139032
2131,141414.51136554877
2132,115952.28774633049
2133,124313.17714145382
2134,113710.0810023953
2135,89637.05169461652
2136,74463.41354511383
2137,105969.33563607617
2138,134876.0353413598
2139,146941.67134758606
2140,137899.21949170373
2141,152013.6541973113
2142,125078.5200237905
2143,136223.24284687656
2144,115487.28159409948
2145,139146.90167275243
2146,165169.32461409518
2147,144920.48093648782
2148,137416.96844552277
2149,147719.5904202829
2150,240326.16290178866
2151,111551.9213104013
2152,175483.8644880889
2153,163638.65033727125
2154,105072.22790322093
2155,142849.20077443676
2156,246376.4106220295
2157,226914.9423423258
2158,233069.01268785595
2159,206869.6394043774
2160,180014.0649543564
2161,234744.06854605366
2162,379407.21450090286
2163,340038.66667241306
2164,242735.91578508704
2165,209743.51054188953
2166,156103.65358305
2167,226530.10090302292
2168,196195.0870663814
2169,198433.98643678473
2170,217198.23742998144
2171,154414.20101331847
2172,128687.2273897071
2173,164849.2389481704
2174,226410.65823223608
2175,282895.6788868825
2176,310499.553709629
2177,235514.49011699302
2178,210184.51073428316
2179,137129.76886407373
2180,218113.01575370724
2181,190504.59183886703
2182,218513.0514507979
2183,190184.66194388075
2184,119538.63974168102
2185,127119.94362717652
2186,146464.74713099777
2187,153534.25407817008
2188,155932.7665545777
2189,257829.28514033306
2190,79857.94292294003
2191,83505.66084032196
2192,92623.2398594869
2193,109298.91015789917
2194,108262.79118997284
2195,110517.29465296392
2196,104965.94373426982
2197,122018.0306505015
2198,162988.4270477592
2199,174661.87110999253
2200,147768.53047370518
2201,147218.15367960682
2202,215337.6778035146
2203,140483.2624523793
2204,183514.02697130796
2205,124087.5200808023
2206,140862.8418372794
2207,201613.95493604065
2208,266826.1492087107
2209,236443.9012924069
2210,116778.54253787828
2211,112799.78297132923
2212,118742.67115846495
2213,107366.1134154146
2214,126259.31457369402
2215,103409.0729101875
2216,144700.91304227462
2217,53457.233021605694
2218,88869.25732940128
2219,78882.33523621359
2220,73610.12156015034
2221,308899.8176990146
2222,279433.07786855835
2223,274875.3884229715
2224,206086.13537716836
2225,119536.21670179558
2226,190975.36672357714
2227,203252.93187885493
2228,269980.35910571355
2229,257060.61147451584
2230,155337.51307038197
2231,214773.18906028537
2232,180752.23665176262
2233,185273.48249494997
2234,245814.95867455794
2235,227819.93785199834
2236,264582.367298609
2237,325832.1730340688
2238,194061.4198099333
2239,111482.51772546323
2240,159235.7339244673
2241,153949.72261455265
2242,121101.17640826691
2243,131134.58843567967
2244,105040.25397974969
2245,100707.98386148433
2246,149292.56043139732
2247,112085.24180386249
2248,124501.12909945766
2249,121073.72670737607
2250,132320.8632141153
2251,106370.81106807954
2252,171391.7035883068
2253,151917.63495608483
2254,170680.37349039092
2255,182110.09482486238
2256,175108.42768059738
2257,200923.61775936623
2258,159317.47604313385
2259,175314.89624338906
2260,143407.70068941094
2261,191650.12719595124
2262,210181.60178911532
2263,363317.73929799406
2264,472284.4910182008
2265,164800.37322080752
2266,294411.6477226501
2267,376737.51186356373
2268,416797.24329850666
2269,145170.98623987538
2270,194636.34945239426
2271,217418.1593044888
2272,199903.5804890484
2273,164243.72449432706
2274,178594.29417071468
2275,156084.66248633803
2276,192105.7393934846
2277,182872.24016727108
2278,144104.54155281614
2279,123893.70846140514
2280,123917.95175881423
2281,160444.9843077321
2282,179887.57035800762
2283,108103.25061688693
2284,114794.03028966388
2285,140472.2946017663
2286,121809.78856989759
2287,375068.7382143825
2288,279050.36259176914
2289,394330.34913452936
2290,476418.3659028577
2291,330849.7667443545
2292,441591.33813968947
2293,481469.5822483326
2294,414490.7721250951
2295,473335.42756816954
2296,308499.8753946791
2297,346174.8823215128
2298,348213.4021545363
2299,363305.6617060921
2300,336038.9965401499
2301,311180.15507872164
2302,256366.11669145516
2303,248397.9866444775
2304,255299.3370391172
2305,197007.22337163013
2306,193679.09959412427
2307,201940.71329119528
2308,233893.88966071102
2309,287509.30911130924
2310,216508.94542610805
2311,206600.6961407495
2312,177705.75567568192
2313,171855.98898966567
2314,174070.48018096798
2315,178950.4763807685
2316,187374.13655361606
2317,187125.74822049067
2318,178967.08126317585
2319,182533.77029449545
2320,182428.63276324706
2321,237438.41845809846
2322,176229.92818927113
2323,191412.91813793455
2324,175163.71220024608
2325,212930.6171795369
2326,173185.93253983837
2327,202858.11036083716
2328,223731.9008190698
2329,191945.36327068263
2330,181322.36750285787
2331,361945.2143799164
2332,393749.3512285717
2333,324899.46471925237
2334,260046.79138466003
2335,282421.8315355558
2336,319046.16189968726
2337,202877.04811101768
2338,278266.7827226864
2339,223403.7089100074
2340,403006.7987235198
2341,225722.88842537775
2342,240642.43338319278
2343,233297.71769249876
2344,220940.35723744577
2345,240320.10252984532
2346,215910.21018941604
2347,197771.18603261147
2348,247001.66317246773
2349,180131.25748876648
2350,307008.6960881133
2351,263601.4982337451
2352,250321.15413988938
2353,239282.57874493187
2354,136352.24032026046
2355,142893.28454736326
2356,155313.56520775266
2357,186078.61796184498
2358,196631.40525409902
2359,133507.53897080704
2360,111684.95693346206
2361,146939.04718020084
2362,268238.6193941338
2363,137239.63636097847
2364,153196.78778262297
2365,219235.04688487443
2366,189531.78219901666
2367,222987.20680425275
2368,212609.0074450828
2369,219528.96569584945
2370,167085.55816814853
2371,164974.55144333054
2372,192587.02461314076
2373,278704.87758699455
2374,321580.43393763556
2375,246569.94750335382
2376,294641.80745045794
2377,351318.5524128846
2378,143818.49608193085
2379,201345.80645411857
2380,147408.41274898604
2381,166089.4909421224
2382,207460.2606584639
2383,202573.09077956216
2384,240389.47966886158
2385,164229.41187473547
2386,134359.98834461626
2387,135044.11841546858
2388,105257.01092866373
2389,121332.64382284538
2390,147260.60552736983
2391,146355.54892092792
2392,117774.88352221626
2393,169274.73819223838
2394,144339.84532110585
2395,204506.19302362757
2396,143699.59677598695
2397,223663.82144710465
2398,127078.20514086065
2399,59159.34917635965
2400,57873.62877252701
2401,115801.28375157961
2402,137508.827724686
2403,146698.59841605785
2404,152895.9039027883
2405,158740.38281996755
2406,142006.9653766926
2407,124807.92966672298
2408,153763.1614726495
2409,124336.41857125609
2410,167345.43965240096
2411,115571.71839474571
2412,156235.95375794967
2413,131035.89704522751
2414,153051.60552096338
2415,133501.18070131188
2416,126502.2183492937
2417,134633.84674161355
2418,133100.19158198248
2419,127079.51298208901
2420,122319.72374648241
2421,148545.5946618468
2422,108983.95642177881
2423,120429.99788465168
2424,154957.28465232058
2425,187066.07048852387
2426,127355.5468518793
2427,133004.2508037155
2428,173092.968899676
2429,111920.18189819784
2430,131169.8302537682
2431,107308.52396943334
2432,144902.72242760443
2433,141196.194128746
2434,135845.87769321937
2435,150299.0391989833
2436,107757.65968555628
2437,107660.55999295494
2438,121660.3427248012
2439,107170.11914731731
2440,120412.21733334195
2441,91823.45636454767
2442,96373.83120344063
2443,126016.95621306424
2444,131814.42910017623
2445,90064.9457822175
2446,140484.02741705393
2447,184939.17068954287
2448,127086.01820591463
2449,111714.17806278312
2450,148682.44788167655
2451,131262.16347248087
2452,193002.36599069394
2453,94677.9000938736
2454,122471.95154037011
2455,114071.66597058627
2456,136505.48751737204
2457,133661.8588920458
2458,125910.0120913495
2459,111811.0159226877
2460,134727.38338601807
2461,130046.48527778655
2462,138019.91358213997
2463,125975.85463404124
2464,182553.88176542212
2465,139648.15243201604
2466,109796.02814572737
2467,129961.70982023544
2468,78156.44480630787
2469,78108.85415279694
2470,182782.0392274162
2471,210129.61262377264
2472,160877.7240216768
2473,109936.17979279996
2474,67676.30245946399
2475,212910.17641297274
2476,118590.42184478315
2477,125290.14650585031
2478,145276.90174969818
2479,102542.92635903026
2480,147775.38232013295
2481,119873.94644926352
2482,123790.60597464319
2483,109131.75189008308
2484,120015.22805687264
2485,127115.16095119882
2486,145353.51015088116
2487,166717.9463058965
2488,162135.91299015697
2489,145548.68231934714
2490,139781.9761803256
2491,91479.37468649469
2492,193887.38408554197
2493,160357.2677955429
2494,147873.37867481576
2495,89630.80874162671
2496,248631.7542563746
2497,157921.06171478637
2498,107919.29884656864
2499,86776.12299894966
2500,120684.4849225367
2501,141790.6044095138
2502,147168.69885359184
2503,94153.35178826025
2504,164470.13853898388
2505,220876.08686327844
2506,249225.89956548216
2507,284310.7168371775
2508,249381.15892894362
2509,212247.10229964164
2510,216836.18104995778
2511,173243.36439623355
2512,206903.59667643838
2513,217007.63563550814
2514,257501.9045341016
2515,148921.55478994903
2516,173532.56844379066
2517,149289.65687357326
2518,158524.5476602522
2519,231563.77160811747
2520,210977.51024449285
2521,186131.81188468993
2522,222497.00331288247
2523,117686.87661967159
2524,138643.60249161688
2525,149993.80257681647
2526,138986.12535052892
2527,118747.77669731807
2528,126448.84197497074
2529,135624.67579342428
2530,124838.97076080012
2531,258860.4008507325
2532,224982.6156589117
2533,192719.8033957298
2534,229396.77820874174
2535,299796.97518591373
2536,232231.18519164593
2537,237566.6942245689
2538,185686.31111207188
2539,189004.6669806918
2540,178662.125084154
2541,184105.52323598202
2542,166187.00161759078
2543,122886.5462166809
2544,122095.61541184835
2545,139075.1434621335
2546,127232.51351090817
2547,138322.26439789767
2548,152877.40956402165
2549,158415.7359060678
2550,675983.4398557268
2551,142233.70785383883
2552,125003.71961827227
2553,76629.4291348547
2554,96812.76668537401
2555,119247.39326964274
2556,99574.03488836103
2557,105053.07328415214
2558,138194.79270476243
2559,143384.27721530612
2560,150278.6852894701
2561,146062.62474027832
2562,141023.20741086217
2563,149409.86528334694
2564,203450.20200242335
2565,138003.9412121777
2566,162794.23767566314
2567,137632.22512048567
2568,198967.94319454106
2569,216891.8669866352
2570,115339.0236649718
2571,195886.6912581116
2572,148041.7491412156
2573,229036.57667198568
2574,302317.47027207614
2575,133319.56335607206
2576,118545.50219203491
2577,133909.6542057912
2578,84986.87298058365
2579,61850.63350068175
2580,103896.55459488978
2581,111202.68056011674
2582,113117.12779865389
2583,290877.43445221183
2584,176105.06982059422
2585,181413.99459280467
2586,224303.07775857416
2587,199733.78642273182
2588,141012.71956758836
2589,149471.3591038842
2590,207505.08542159002
2591,232863.12605351198
2592,219275.60344479737
2593,253047.0999837802
2594,190759.23246992426
2595,203341.90729573512
2596,301946.25710561295
2597,187419.2918583514
2598,285200.4623318686
2599,330077.8242485175
2600,145099.92598166486
2601,142884.98394915613
2602,86101.64559834535
2603,94773.24267723296
2604,92583.99569592248
2605,82373.01985187567
2606,149403.36955686024
2607,200418.39728954883
2608,200539.7533107435
2609,171841.15048635588
2610,109112.96646765461
2611,122402.28833883356
2612,159812.3036714319
2613,133283.5259538777
2614,125110.08950395031
2615,157039.2518411069
2616,143765.3903609453
2617,184604.84773713787
2618,196422.3785833312
2619,197190.77376589522
2620,189007.08805138
2621,173008.86627479014
2622,181923.81427749916
2623,236206.32447900742
2624,301352.7658597207
2625,309019.096108759
2626,169775.99203674684
2627,164636.86429770078
2628,456799.5207334408
2629,471681.69658233365
2630,370522.3223303771
2631,479968.39964278723
2632,399747.20380176604
2633,305468.30394399
2634,423534.98343024903
2635,157525.93352320392
2636,181099.06600164436
2637,184671.0723020948
2638,264068.20673158125
2639,184179.5886994972
2640,153035.87932005367
2641,103128.98522187788
2642,185433.99703300837
2643,103089.04969042083
2644,122906.10439746699
2645,112355.52423471907
2646,98123.76045926809
2647,105160.19417373877
2648,140055.91322571234
2649,154163.96467476635
2650,137303.40891668008
2651,139398.44065162406
2652,428110.15234187356
2653,256919.25814653435
2654,256253.35478507273
2655,408988.3243278513
2656,324844.3438881761
2657,366385.1200387002
2658,321280.14715658757
2659,317205.1824846868
2660,365999.04226772586
2661,358449.24424647196
2662,373386.7525783506
2663,294149.38596459327
2664,274342.35202939436
2665,329780.4590023539
2666,292646.3359473468
2667,167301.53796067595
2668,182919.44038833678
2669,179339.18036699865
2670,268217.2431463649
2671,188287.16547052027
2672,193258.19941757582
2673,202263.7811108701
2674,200076.28535989675
2675,173721.35368748507
2676,191285.98841174995
2677,197197.6897633969
2678,243350.794846661
2679,275319.4229330541
2680,289861.65277523384
2681,396586.75733388856
2682,322990.6805856965
2683,479177.65191091027
2684,324895.99274593353
2685,327827.8983358388
2686,266689.2928279139
2687,328449.6556586679
2688,224452.20914995467
2689,209475.80426849262
2690,433250.44992153667
2691,186984.85384390102
2692,138232.8402814563
2693,192646.74401480137
2694,139548.69670930554
2695,190826.25947807205
2696,180945.28416109257
2697,185240.94599368697
2698,186350.45853132269
2699,171781.1901297804
2700,158101.13841563356
2701,155381.09505699473
2702,113857.93280701601
2703,124370.36253298285
2704,138492.56052445644
2705,115320.1442653184
2706,112646.33370177992
2707,125550.79027316737
2708,129851.9742642956
2709,105475.23663936139
2710,124421.98749980294
2711,290811.1370735955
2712,382784.68068062194
2713,169174.515849064
2714,149803.24138962146
2715,170088.24329240288
2716,144737.00719582688
2717,196458.6849768745
2718,222822.56602014796
2719,157465.98893640662
2720,173817.99817383452
2721,133524.22719389465
2722,161068.97292974303
2723,136341.56090011194
2724,128194.66394965003
2725,132517.04867840043
2726,149932.5520631024
2727,175360.55137340142
2728,178307.9198698642
2729,149813.49211922215
2730,153797.65298030592
2731,128291.08470770538
2732,133320.2352904361
2733,157519.83420872333
